"title","taxa_inad_temp","Risco_title_BIN"
"debt digger",0,"Risk1"
"debt dissovler",0,"Risk1"
"debt down",0.666666666666667,"Risk3"
"debt down loan",0,"Risk1"
"debt drop",1,"Risk3"
"debt early payoff",0,"Risk1"
"debt elimination",0,"Risk1"
"debt elimination loan",0,"Risk1"
"debt elimination plan",0,"Risk1"
"debt eliminator",0,"Risk1"
"debt elminator",0,"Risk1"
"debt eradication strategem 2012",0,"Risk1"
"debt eraser",0,"Risk1"
"debt fix",0,"Risk1"
"debt fixer",0,"Risk1"
"debt fixing",0,"Risk1"
"debt for 2011",1,"Risk3"
"debt for pending credit card",1,"Risk3"
"debt forever gone!",0,"Risk1"
"debt free",0.19047619047619,"Risk3"
"debt free 2011",0,"Risk1"
"debt free 2012",0,"Risk1"
"debt free 2013",0.5,"Risk3"
"debt free 2015",0,"Risk1"
"debt free 2017",0,"Risk1"
"debt free 24 months",0,"Risk1"
"debt free alas!",0,"Risk1"
"debt free asap",0,"Risk1"
"debt free by 2013!",0,"Risk1"
"debt free by 2015!!",0,"Risk1"
"debt free by 2018",0,"Risk1"
"debt free consolidation",1,"Risk3"
"debt free forever",0.5,"Risk3"
"debt free forever!!!",1,"Risk3"
"debt free from all cards and loans",0,"Risk1"
"debt free fund",0,"Risk1"
"debt free future",0,"Risk1"
"debt free future loan",1,"Risk3"
"debt free goal",0,"Risk1"
"debt free goal loan",0,"Risk1"
"debt free in 2011",0,"Risk1"
"debt free in 2013! college & credit card",0,"Risk1"
"debt free in 3",0,"Risk1"
"debt free in 3 year!",1,"Risk3"
"debt free in 3 years",0,"Risk1"
"debt free in 36!",0,"Risk1"
"debt free in 5 years",0,"Risk1"
"debt free in bklyn",0,"Risk1"
"debt free in five",1,"Risk3"
"debt free in less than 3!!",0,"Risk1"
"debt free is the way to be",0,"Risk1"
"debt free life",0,"Risk1"
"debt free lifestyle",0,"Risk1"
"debt free living",0,"Risk1"
"debt free loan",0.25,"Risk3"
"debt free me",0,"Risk1"
"debt free moving forward",0,"Risk1"
"debt free payoff",0,"Risk1"
"debt free plan",0,"Risk1"
"debt free plan by consolidation",0,"Risk1"
"debt free plan!",1,"Risk3"
"debt free please",0,"Risk1"
"debt free solution",0,"Risk1"
"debt free soon",0.25,"Risk3"
"debt free step 1",0,"Risk1"
"debt free!",0,"Risk1"
"debt free!!",0,"Risk1"
"debt free!!!",0,"Risk1"
"debt freedom",0.0714285714285714,"Risk3"
"debt freedom loan",0.333333333333333,"Risk3"
"debt funnel",0,"Risk1"
"debt gone",0,"Risk1"
"debt help",0.285714285714286,"Risk3"
"debt house repaire",1,"Risk3"
"debt killer",0,"Risk1"
"debt liquidation loan",1,"Risk3"
"debt loan",0.181818181818182,"Risk3"
"debt loan coverage",0,"Risk1"
"debt loan/home improvement",0,"Risk1"
"debt management",0.2,"Risk3"
"debt me free!",0,"Risk1"
"debt no more",0,"Risk1"
"debt off",0,"Risk1"
"debt organization",0,"Risk1"
"debt over",0,"Risk1"
"debt overload",0,"Risk1"
"debt paid fast",0,"Risk1"
"debt paid off",0,"Risk1"
"debt pay",0,"Risk1"
"debt pay down",0,"Risk1"
"debt pay down 1",1,"Risk3"
"debt pay down loan",1,"Risk3"
"debt pay off",0.214285714285714,"Risk3"
"debt pay off please",0,"Risk1"
"debt pay-down acceleration",0,"Risk1"
"debt pay-off",0,"Risk1"
"debt payback",0,"Risk1"
"debt paydown",0,"Risk1"
"debt paydown plan",0,"Risk1"
"debt payment",0.0909090909090909,"Risk3"
"debt payment loan",0,"Risk1"
"debt payments",0,"Risk1"
"debt payoff",0.0869565217391305,"Risk3"
"debt payoff 1",1,"Risk3"
"debt payoff 2012",0,"Risk1"
"debt payoff accelerator",0,"Risk1"
"debt payoff forever",0,"Risk1"
"debt payoff loa",0,"Risk1"
"debt payoff loan",0,"Risk1"
"debt payoff loan/cushion",1,"Risk3"
"debt payoff of existing higher ineterest",0,"Risk1"
"debt payoff plan",0,"Risk1"
"debt payoff!!",1,"Risk3"
"debt payoff.",0,"Risk1"
"debt payoff/consolidation",0,"Risk1"
"debt payoffs",0,"Risk1"
"debt pile",0,"Risk1"
"debt problems",0,"Risk1"
"debt problems help us pay bills off",0,"Risk1"
"debt reality",0,"Risk1"
"debt reconciliation",0,"Risk1"
"debt reconsolidation",0,"Risk1"
"debt reconstitution",0,"Risk1"
"debt reconstruction",0,"Risk1"
"debt redistribution",0,"Risk1"
"debt redu",0,"Risk1"
"debt reducer",0,"Risk1"
"debt reduction",0.111111111111111,"Risk3"
"debt reduction & family vacation",0,"Risk1"
"debt reduction loan",0,"Risk1"
"debt reduction plan",0,"Risk1"
"debt reduction1",0,"Risk1"
"debt refi",0,"Risk1"
"debt refinance",0.111111111111111,"Risk3"
"debt refinance loan",0,"Risk1"
"debt refinancing",0,"Risk1"
"debt relief",0.4,"Risk3"
"debt relief finally",0,"Risk1"
"debt relief loan",0,"Risk1"
"debt relieve",0,"Risk1"
"debt reliief",0,"Risk1"
"debt relocation for first home purchase",0,"Risk1"
"debt removal",0,"Risk1"
"debt removal loan",0,"Risk1"
"debt remove",1,"Risk3"
"debt repair",0,"Risk1"
"debt repay",0,"Risk1"
"debt repay1",0,"Risk1"
"debt repayment",0.285714285714286,"Risk3"
"debt repayment - cc consolidation",0,"Risk1"
"debt repayment accelerator loan",0,"Risk1"
"debt repayment loan",0,"Risk1"
"debt rescue",0,"Risk1"
"debt resolution",0,"Risk1"
"debt restructing",0,"Risk1"
"debt restructure",0.2,"Risk3"
"debt restructuring",0.333333333333333,"Risk3"
"debt retirement",0,"Risk1"
"debt saver",0,"Risk1"
"debt say goodbye",1,"Risk3"
"debt smashing",0,"Risk1"
"debt solution",0,"Risk1"
"debt squash",0,"Risk1"
"debt stopper",0,"Risk1"
"debt wrap",0,"Risk1"
"debt wrapup",0,"Risk1"
"debt, be gone!",0,"Risk1"
"debt-ator",0,"Risk1"
"debt-bill consolidation",0,"Risk1"
"debt-consolidation",0.5,"Risk3"
"debt-free",0,"Risk1"
"debt-free is the way to be!",0,"Risk1"
"debt-free-in-3",0,"Risk1"
"debt. consolidation",0,"Risk1"
"debt. relief",0,"Risk1"
"debt.relief",0,"Risk1"
"debt/and investment",1,"Risk3"
"debt/car consolidation loan",0,"Risk1"
"debt/cc consolidation",0,"Risk1"
"debt/credit card consolidation",1,"Risk3"
"debt/credit card/home improvement",1,"Risk3"
"debt/daughters braces",0,"Risk1"
"debt/finance",0,"Risk1"
"debt/high intrest consolidation",0,"Risk1"
"debt/home improvement",1,"Risk3"
"debt/home improvement 2012",0,"Risk1"
"debt/improvement",1,"Risk3"
"debt1",0,"Risk1"
"debt101",0,"Risk1"
"debt_1",0,"Risk1"
"debt_cons",0,"Risk1"
"debt_consol",0,"Risk1"
"debt_consolidation",0.255813953488372,"Risk3"
"debt_consolidation_20110307",0,"Risk1"
"debt_gone",0,"Risk1"
"debtbegone",0,"Risk1"
"debtbundle",1,"Risk3"
"debtbuster",0,"Risk1"
"debtbusters",0,"Risk1"
"debtco",0,"Risk1"
"debtcon",0.333333333333333,"Risk3"
"debtcon loan",1,"Risk3"
"debtcon1",0,"Risk1"
"debtcon2",0,"Risk1"
"debtcons",0,"Risk1"
"debtconsol",0.2,"Risk3"
"debtconsol/hi",0,"Risk1"
"debtconsol2011",0,"Risk1"
"debtconsolation",0,"Risk1"
"debtconsoleloan",0,"Risk1"
"debtconsolidation",0.166666666666667,"Risk3"
"debtconsolidation loan",0,"Risk1"
"debtconsolidation/wedding",0,"Risk1"
"debtconsolidationandhomeprojects",0,"Risk1"
"debtconsolidationloan",0,"Risk1"
"debtdiet",0,"Risk1"
"debtend",0,"Risk1"
"debtender",0,"Risk1"
"debtfix",0,"Risk1"
"debtfree",0.117647058823529,"Risk3"
"debtfree focus",0,"Risk1"
"debtfree goal",0,"Risk1"
"debtfree me",1,"Risk3"
"debtfree09",0,"Risk1"
"debtfree2014",0,"Risk1"
"debtfree2015",0,"Risk1"
"debtfreeagain",0,"Risk1"
"debtfreecc",0,"Risk1"
"debtfreedom",0,"Risk1"
"debtfreee",0,"Risk1"
"debtfreeme",0,"Risk1"
"debtfreemission",0,"Risk1"
"debthelp",0,"Risk1"
"debtless",0,"Risk1"
"debtloan",0,"Risk1"
"debtpay",0,"Risk1"
"debtpayoff",0.5,"Risk3"
"debtplan",0,"Risk1"
"debtrelief",0.5,"Risk3"
"debtrepayment_closingcreditcards",0,"Risk1"
"debts",0,"Risk1"
"debts 2011",0,"Risk1"
"debts be gone",0,"Risk1"
"debts payoff",0,"Risk1"
"debts/home repairs",0,"Risk1"
"debtzero",0,"Risk1"
"deby consolidation",0,"Risk1"
"deby consolidation major purchase",1,"Risk3"
"december",0,"Risk1"
"december 2009 loan",0,"Risk1"
"december lending club loan",0,"Risk1"
"december loan",0,"Risk1"
"december loan 2012",0,"Risk1"
"december wedding expenses",0,"Risk1"
"december2012",0,"Risk1"
"decrease debt",0,"Risk1"
"dedt consol",0,"Risk1"
"dedt consolidation",0.2,"Risk3"
"dedtconsolidation",1,"Risk3"
"deductible help needed",0,"Risk1"
"dee's consolidation",1,"Risk3"
"deep 6 cc debt",0,"Risk1"
"defender 90 purchase",0,"Risk1"
"defensive arts 2",0,"Risk1"
"definitive return",0,"Risk1"
"delaware renovation 1",0,"Risk1"
"delete uneccessary debt",0,"Risk1"
"deli loan",0,"Risk1"
"delicia",0,"Risk1"
"deliverer",0,"Risk1"
"delta boat",0,"Risk1"
"dencielendingclub25",0,"Risk1"
"denise finance",1,"Risk3"
"dental",0,"Risk1"
"dental  work  & braces for daughter",1,"Risk3"
"dental and ipod",1,"Risk3"
"dental emergency",0,"Risk1"
"dental expense",0,"Risk1"
"dental expenses",0,"Risk1"
"dental payoff",0,"Risk1"
"dental work",0,"Risk1"
"dental work and miscellaneous",0,"Risk1"
"dental work desperately needed",0,"Risk1"
"denture payment",0,"Risk1"
"department store loan",0,"Risk1"
"dependable borrower",0,"Risk1"
"dependable borrower seeks cred cd help",0,"Risk1"
"dependable return on investment",0,"Risk1"
"deployment consolidation",0,"Risk1"
"deposit",1,"Risk3"
"dept",0,"Risk1"
"dept concolidation",0,"Risk1"
"dept consold",0,"Risk1"
"dept consoldation",0,"Risk1"
"dept consolidate",0,"Risk1"
"dept consolidation",0,"Risk1"
"dept consolidation loan",0,"Risk1"
"dept consolidtion",0,"Risk1"
"dept free",0,"Risk1"
"dept help",0,"Risk1"
"dept loan",0.5,"Risk3"
"dept payoff",0,"Risk1"
"dept relief",0.5,"Risk3"
"deptrelief",0,"Risk1"
"desiring the financial freedom",0,"Risk1"
"detached garage loan",0,"Risk1"
"determined",0,"Risk1"
"determined to get out of debt for good!",0,"Risk1"
"detshrinker",0,"Risk1"
"dg's loan",0,"Risk1"
"diamond ring",0,"Risk1"
"didi67",0,"Risk1"
"diego's loan",0,"Risk1"
"digging out by 2014",0,"Risk1"
"digital advertising business investment",1,"Risk3"
"dimples",0,"Risk1"
"dirtydiaper",0,"Risk1"
"discov",0,"Risk1"
"discov/bofa",0,"Risk1"
"discover",0.125,"Risk3"
"discover card",0,"Risk1"
"discover card buster",0,"Risk1"
"discover card debt",0,"Risk1"
"discover card lower rate",0,"Risk1"
"discover card pay-off loan",0,"Risk1"
"discover card rate is out of control",0,"Risk1"
"discover card refinance apr 26.24%",0,"Risk1"
"discover card revenge",0,"Risk1"
"discover freedom from high interest",1,"Risk3"
"discover pay off",0,"Risk1"
"discover payback",0,"Risk1"
"discover payoff",0,"Risk1"
"discover refinance",0,"Risk1"
"discover repayment",0,"Risk1"
"discoverpayoff",1,"Risk3"
"discovery",0,"Risk1"
"discovery payoff",0,"Risk1"
"disney",0,"Risk1"
"disney wedding",1,"Risk3"
"disneyland",1,"Risk3"
"ditch the debt!",0,"Risk1"
"ditchdigger55",0,"Risk1"
"divorce",0.5,"Risk3"
"divorce debt consolidation",0,"Risk1"
"divorced mom-debt consoldation",0,"Risk1"
"dj loan",0,"Risk1"
"djp",1,"Risk3"
"dl debt consolidation",0,"Risk1"
"dlc debt consolidation loan",0,"Risk1"
"doctor loan",1,"Risk3"
"dodge",0,"Risk1"
"dog house loan",0,"Risk1"
"doing big things debt consolidation",0,"Risk1"
"doing repairs to house before winter to save on heating bills",0,"Risk1"
"doing the right thing",0,"Risk1"
"doitnoworelse",0,"Risk1"
"don't have health insurance...",0,"Risk1"
"done with cards. fix teeth",0,"Risk1"
"done with debt",0,"Risk1"
"donenow",0,"Risk1"
"donewithit",0,"Risk1"
"doors and floors",0,"Risk1"
"dot's loan",1,"Risk3"
"double bass",0,"Risk1"
"dough",1,"Risk3"
"down my debt loan",0,"Risk1"
"down payment",0.333333333333333,"Risk3"
"down payment & closing",0,"Risk1"
"down payment for my first home",0,"Risk1"
"down payment loan",0,"Risk1"
"down payment-pay back w/buyer tax credit",0,"Risk1"
"down pmt for toy hauler",0,"Risk1"
"down to 1 bill",0,"Risk1"
"downpayment help for dream vacation spot",0,"Risk1"
"downpaymeny for my home",0,"Risk1"
"downsize and save",0,"Risk1"
"dp cc consolidation",0,"Risk1"
"drama kids",0,"Risk1"
"drbt consolidation",0,"Risk1"
"dream boat",0,"Risk1"
"dream car",0.5,"Risk3"
"dream home",0,"Risk1"
"dream home project/ let's start!",0,"Risk1"
"dream house",0,"Risk1"
"dream loan",0,"Risk1"
"dream paid off",0,"Risk1"
"dream vacation",0,"Risk1"
"dream wedding",0.5,"Risk3"
"dreamer",0,"Risk1"
"dreams do come true",0,"Risk1"
"drews debt consol loan",1,"Risk3"
"driver's edge refinance",0,"Risk1"
"driveway",0,"Risk1"
"driveway installment",0,"Risk1"
"driving 4 the future",0,"Risk1"
"drop the debt",0,"Risk1"
"drowning",0,"Risk1"
"drowning in debt",1,"Risk3"
"dsl",1,"Risk3"
"dt consolo",0,"Risk1"
"dttax",0,"Risk1"
"dubspot",0,"Risk1"
"due dil loan",0,"Risk1"
"duffy loan",0,"Risk1"
"dune buggy",0,"Risk1"
"duplex investment",0,"Risk1"
"durango",1,"Risk3"
"dustinãâ´s loan",0,"Risk1"
"duty rifle",0,"Risk1"
"dynamic manager",0,"Risk1"
"e-z mini mart",1,"Risk3"
"e350",0,"Risk1"
"eagle",0,"Risk1"
"early credit card pay off",0,"Risk1"
"earnest",0,"Risk1"
"easier",0,"Risk1"
"east village",0,"Risk1"
"easter sunday",0,"Risk1"
"easy debt free",0,"Risk1"
"easy loan",1,"Risk3"
"easy money",0,"Risk1"
"easy payment loan",0,"Risk1"
"easy to manage",0,"Risk1"
"easyloan",1,"Risk3"
"easymoney",0,"Risk1"
"ebay business",1,"Risk3"
"ebay car purchase",0,"Risk1"
"ebay stuff",0,"Risk1"
"economic freedom",0,"Risk1"
"ed loan",0,"Risk1"
"ed's personal loan",1,"Risk3"
"eddie debt loan",0,"Risk1"
"edu loan consolidator",0,"Risk1"
"eduardo",0,"Risk1"
"educateme",0,"Risk1"
"education",0,"Risk1"
"education & daycare",0,"Risk1"
"education loan",0,"Risk1"
"education loan for masters",0,"Risk1"
"education payoff",0,"Risk1"
"educational debt consolidation",0,"Risk1"
"efficient consolidation plan",0,"Risk1"
"efficient debt management plan",0,"Risk1"
"elderly homecare start-up loan",0,"Risk1"
"electric bike",0,"Risk1"
"electric vehicle",0,"Risk1"
"eliminate",0,"Risk1"
"eliminate credit card debt",0,"Risk1"
"eliminate credit cards",0,"Risk1"
"eliminate debt",0,"Risk1"
"eliminate higher interst rates.",0,"Risk1"
"eliminate my credit cards",0,"Risk1"
"eliminate my debt",1,"Risk3"
"eliminate two credit card balances.",0,"Risk1"
"eliminating high apr credit forever",0,"Risk1"
"eliminatingclosedbusinessdebt",0,"Risk1"
"elimination",0,"Risk1"
"elimination of bills",0,"Risk1"
"elimination of credit cards",0,"Risk1"
"elizabeth's personal loan",0,"Risk1"
"elms",0,"Risk1"
"emergency",0,"Risk1"
"emergency dental work",0,"Risk1"
"emergency fund",0,"Risk1"
"emergency funds",0,"Risk1"
"emergency loan",1,"Risk3"
"emergency location",0,"Risk1"
"emergency relief assistance",0,"Risk1"
"emiliano",1,"Risk3"
"empathy loan",0,"Risk1"
"employed - college expenses debt consolidation",0,"Risk1"
"employed again and consolidating debt",0,"Risk1"
"empower",0,"Risk1"
"end in sight",0,"Risk1"
"end loan",0,"Risk1"
"end my debt loan",0,"Risk1"
"end of cc debt",0,"Risk1"
"end of lease buyout",0,"Risk1"
"end of summer 2012",0,"Risk1"
"end of the year loan 2010",1,"Risk3"
"end of tunnel",0,"Risk1"
"end the bank greed",0,"Risk1"
"end to credit card debt",0,"Risk1"
"ending debt for good",0,"Risk1"
"energy efficient home improvement",0,"Risk1"
"engagement",0,"Risk1"
"engagement and credit card",0,"Risk1"
"engagement ring",0,"Risk1"
"engagement ring for a wonderful woman",0,"Risk1"
"engagement ring loan",0,"Risk1"
"engagement ring partial loan",0,"Risk1"
"engagement ring/wedding expenses",0,"Risk1"
"engagment ring",0,"Risk1"
"engine replacement",1,"Risk3"
"engineer trying to consolidate credit card debt!",0,"Risk1"
"engineering",0,"Risk1"
"enhance",0,"Risk1"
"enjoyment",0,"Risk1"
"enough is enough",0,"Risk1"
"environmentally friendly vehicle",0,"Risk1"
"envisioning hope",0,"Risk1"
"eoh investment",0,"Risk1"
"equipement purchase",0,"Risk1"
"equipment",0,"Risk1"
"equipment loan",0.333333333333333,"Risk3"
"equipment purchase",0.25,"Risk3"
"erasing credit card debt",0,"Risk1"
"eric and aj wedding",0,"Risk1"
"erica's loan",0,"Risk1"
"erin debt",0,"Risk1"
"ers payoff",0,"Risk1"
"escape from credit cards",0,"Risk1"
"escrow this",0,"Risk1"
"escrowcreditcards",0,"Risk1"
"essential home improvements",0,"Risk1"
"essential tool for work",0,"Risk1"
"essentials",1,"Risk3"
"eternal hope",0,"Risk1"
"euphemistically frugal ---yes , that would be cheap!",0,"Risk1"
"european vacation",0,"Risk1"
"event loan",0,"Risk1"
"every point helps",0,"Risk1"
"everything loan",0,"Risk1"
"evicted",0,"Risk1"
"evilcreditcards",0,"Risk1"
"evolution",0,"Risk1"
"excalibur",1,"Risk3"
"excavator",0,"Risk1"
"excellent borrower",0,"Risk1"
"excellent borrower - loan for major buy",0,"Risk1"
"excellent candidate debt consolidation",0,"Risk1"
"excellent credit",0,"Risk1"
"excellent credit - no late payments ever",0,"Risk1"
"exceptional",0,"Risk1"
"exp",0,"Risk1"
"expand my freelance writing business",0,"Risk1"
"expanding a successful business",1,"Risk3"
"expanding business",0.5,"Risk3"
"expanding family enterprise",0,"Risk1"
"expanding my construction company",1,"Risk3"
"expanding restaurant business loan",0,"Risk1"
"expanding salon business",0,"Risk1"
"expanding services at my car wash",0,"Risk1"
"expansion on business venture",0,"Risk1"
"expense",0,"Risk1"
"expense loan",0,"Risk1"
"expenses",0,"Risk1"
"expenses, car repair, orthodontic",1,"Risk3"
"expo",0,"Risk1"
"export",1,"Risk3"
"express",0,"Risk1"
"expressloan",0,"Risk1"
"exspences",1,"Risk3"
"extended family help",0,"Risk1"
"exterior remodel",0,"Risk1"
"extra",0,"Risk1"
"extra expenses",0,"Risk1"
"extra help",0,"Risk1"
"extra kids room",0,"Risk1"
"extra money",0,"Risk1"
"extracash",0,"Risk1"
"extract and update",1,"Risk3"
"extraspendingmoney",0,"Risk1"
"f-150",0,"Risk1"
"f350",0,"Risk1"
"fair rate loan",0,"Risk1"
"faith",0,"Risk1"
"fall event!",0,"Risk1"
"fall renewal",0,"Risk1"
"family",0,"Risk1"
"family bill consolidation",0,"Risk1"
"family christmas loan",0,"Risk1"
"family emergencies",0,"Risk1"
"family emergency",0,"Risk1"
"family farm",0,"Risk1"
"family first",0.5,"Risk3"
"family getaway",0,"Risk1"
"family hauler",0,"Risk1"
"family loan",0,"Risk1"
"family medical help",0,"Risk1"
"family purchase",0,"Risk1"
"family room",0,"Risk1"
"family timeshare",0,"Risk1"
"family transition",0,"Risk1"
"family07",0,"Risk1"
"familyneeds my help",0,"Risk1"
"farm operating loan",0,"Risk1"
"farm upgrade",0,"Risk1"
"fast loan",0,"Risk1"
"fast loan2013",0,"Risk1"
"fast pay back",0,"Risk1"
"fast track",0,"Risk1"
"faster debt payoff",0,"Risk1"
"faster debt reduction loan",0,"Risk1"
"faster payoff",0,"Risk1"
"fastline",1,"Risk3"
"father's end-of-life expenses",0,"Risk1"
"favor",0,"Risk1"
"favor to be debt free",0,"Risk1"
"feb loan",1,"Risk3"
"feel better",0,"Risk1"
"feelingfree",0,"Risk1"
"fees",1,"Risk3"
"fence",1,"Risk3"
"fence loan",0,"Risk1"
"fencing",0,"Risk1"
"fencing it up!",0,"Risk1"
"fencing loan",0,"Risk1"
"fencing property",0,"Risk1"
"fewer bills",0,"Risk1"
"fiance relocation to la",0,"Risk1"
