"x1","home_is_rent","grade","risco_zip_code_bin","default","dti_disc","installment_disc","last_fico_range_high_disc","loan_amnt_disc","mo_sin_old_rev_tl_op_disc","annual_inc_disc","fico_range_low_disc"
24801,"yes","A","Risk2","no","(17.6,23.8]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
193870,"no","B","Risk2","no","[0,12]","[23.4,266]","(734,850]","[1e+03,1e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
189827,"no","B","Risk2","no","[0,12]","(384,579]","(624,689]","(1e+04,1.76e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
172142,"yes","D","Risk2","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","[660,670]"
120375,"yes","A","Risk1","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
35417,"no","D","Risk3","no","(23.8,40]","[23.4,266]","(734,850]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
162210,"yes","B","Risk2","yes","(23.8,40]","(384,579]","[0,624]","(1e+04,1.76e+04]","(120,168]","[3e+03,4.54e+04]","(685,705]"
102431,"yes","C","Risk2","no","(23.8,40]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
47011,"no","C","Risk1","no","(17.6,23.8]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
27045,"yes","C","Risk2","no","(17.6,23.8]","(384,579]","(624,689]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
129813,"yes","E","Risk3","no","(12,17.6]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","[660,670]"
171293,"no","D","Risk1","no","(12,17.6]","(266,384]","(734,850]","(1e+04,1.76e+04]","[3,120]","(6.5e+04,9e+04]","[660,670]"
232143,"no","D","Risk2","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(685,705]"
17304,"no","B","Risk3","no","(17.6,23.8]","[23.4,266]","(734,850]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(705,845]"
209559,"no","F","Risk3","no","[0,12]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
143709,"yes","B","Risk1","no","[0,12]","(266,384]","(734,850]","[1e+03,1e+04]","(168,234]","(6.5e+04,9e+04]","(705,845]"
125076,"no","C","Risk1","no","(12,17.6]","[23.4,266]","(689,734]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","(685,705]"
23085,"no","D","Risk2","no","(23.8,40]","(579,1.41e+03]","(734,850]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","(705,845]"
159856,"no","A","Risk3","no","(23.8,40]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
66276,"no","E","Risk2","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","[660,670]"
19932,"yes","D","Risk1","yes","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","(234,842]","(6.5e+04,9e+04]","[660,670]"
213574,"no","B","Risk2","no","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","(685,705]"
34733,"yes","F","Risk2","no","(17.6,23.8]","(266,384]","(689,734]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
47056,"no","B","Risk2","yes","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","(670,685]"
178352,"no","B","Risk3","no","(12,17.6]","(266,384]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
93607,"yes","B","Risk1","yes","[0,12]","[23.4,266]","[0,624]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(670,685]"
15278,"yes","A","Risk1","no","[0,12]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
60354,"yes","B","Risk3","no","(12,17.6]","[23.4,266]","[0,624]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","(670,685]"
124975,"no","E","Risk2","no","(17.6,23.8]","(266,384]","(689,734]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
143841,"no","B","Risk1","yes","(17.6,23.8]","(384,579]","(624,689]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
13764,"no","C","Risk1","no","(23.8,40]","[23.4,266]","(624,689]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
227702,"no","E","Risk2","no","[0,12]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(705,845]"
190043,"no","C","Risk1","no","[0,12]","(266,384]","(624,689]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","(670,685]"
182091,"no","C","Risk2","yes","(23.8,40]","(266,384]","[0,624]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
40853,"yes","C","Risk1","yes","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","[660,670]"
224978,"yes","B","Risk2","no","(23.8,40]","(266,384]","(689,734]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
214044,"no","C","Risk2","no","[0,12]","(266,384]","(734,850]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","[660,670]"
174451,"no","A","Risk3","no","(12,17.6]","(266,384]","(734,850]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","(705,845]"
7714,"yes","A","Risk1","no","[0,12]","[23.4,266]","(624,689]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","[660,670]"
186837,"no","B","Risk2","no","(23.8,40]","(266,384]","(624,689]","[1e+03,1e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
138208,"no","D","Risk2","no","(12,17.6]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(685,705]"
98802,"no","F","Risk2","yes","(23.8,40]","[23.4,266]","[0,624]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","(670,685]"
111489,"no","E","Risk2","no","[0,12]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","(670,685]"
39334,"no","D","Risk2","no","(23.8,40]","(384,579]","(624,689]","(1e+04,1.76e+04]","(120,168]","(6.5e+04,9e+04]","(670,685]"
29389,"no","A","Risk3","no","[0,12]","(266,384]","(689,734]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
177364,"no","C","Risk2","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
122519,"no","C","Risk2","no","(23.8,40]","(266,384]","(689,734]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
157018,"yes","E","Risk2","no","(17.6,23.8]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","(670,685]"
169350,"no","A","Risk2","no","(17.6,23.8]","(384,579]","(734,850]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","(705,845]"
29963,"no","C","Risk2","no","(17.6,23.8]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","(670,685]"
38576,"no","C","Risk3","no","(17.6,23.8]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","(705,845]"
92477,"no","D","Risk3","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(685,705]"
202262,"yes","C","Risk2","yes","(23.8,40]","(266,384]","[0,624]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
87425,"no","B","Risk2","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","[3e+03,4.54e+04]","[660,670]"
62735,"no","B","Risk2","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
74799,"no","C","Risk2","no","(23.8,40]","(384,579]","(689,734]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
118808,"no","B","Risk2","no","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(685,705]"
183377,"no","C","Risk2","no","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","[3,120]","(6.5e+04,9e+04]","[660,670]"
227088,"yes","C","Risk1","no","(17.6,23.8]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
80537,"yes","C","Risk2","yes","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
225509,"yes","C","Risk2","no","(12,17.6]","(266,384]","(624,689]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","(705,845]"
54412,"yes","B","Risk2","no","(12,17.6]","[23.4,266]","(689,734]","[1e+03,1e+04]","(168,234]","(6.5e+04,9e+04]","(685,705]"
159205,"no","B","Risk3","no","(23.8,40]","(384,579]","(624,689]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(685,705]"
5962,"yes","C","Risk2","no","(23.8,40]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","(705,845]"
180764,"no","B","Risk3","no","(12,17.6]","(384,579]","(624,689]","(1e+04,1.76e+04]","(120,168]","(6.5e+04,9e+04]","[660,670]"
49808,"no","B","Risk1","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(705,845]"
165519,"no","C","Risk1","no","(12,17.6]","(266,384]","(689,734]","(1e+04,1.76e+04]","(120,168]","(6.5e+04,9e+04]","(670,685]"
57698,"no","E","Risk2","no","(23.8,40]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(670,685]"
193166,"yes","D","Risk2","no","[0,12]","(266,384]","(624,689]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
45793,"no","C","Risk2","no","(17.6,23.8]","(384,579]","(624,689]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","[660,670]"
57153,"yes","A","Risk2","no","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
123280,"no","A","Risk1","no","(17.6,23.8]","(266,384]","(734,850]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
223513,"no","D","Risk3","no","(17.6,23.8]","(266,384]","(734,850]","(1e+04,1.76e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
182198,"no","A","Risk2","no","(17.6,23.8]","(266,384]","(734,850]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
78244,"yes","C","Risk3","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
94418,"no","E","Risk3","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(685,705]"
70328,"no","B","Risk1","no","(17.6,23.8]","(266,384]","(624,689]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
120076,"no","D","Risk3","no","(17.6,23.8]","(266,384]","(624,689]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
202249,"yes","C","Risk2","no","(23.8,40]","(266,384]","(734,850]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","(705,845]"
154190,"yes","F","Risk3","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","[660,670]"
167543,"no","C","Risk2","no","[0,12]","(384,579]","(624,689]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","[660,670]"
72999,"no","D","Risk3","yes","(23.8,40]","(266,384]","[0,624]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
28058,"no","C","Risk3","no","(23.8,40]","(384,579]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
78741,"yes","B","Risk3","no","(23.8,40]","(266,384]","(689,734]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(685,705]"
181945,"no","B","Risk2","no","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","(705,845]"
122263,"no","A","Risk3","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
56331,"no","A","Risk3","no","(12,17.6]","(384,579]","(734,850]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","(670,685]"
146976,"no","E","Risk1","no","(12,17.6]","(266,384]","(624,689]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
126668,"no","C","Risk2","no","(17.6,23.8]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(685,705]"
123666,"no","B","Risk1","no","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
43040,"no","E","Risk2","yes","(23.8,40]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
185150,"no","C","Risk3","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","(670,685]"
229151,"yes","E","Risk1","yes","(23.8,40]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","(6.5e+04,9e+04]","(670,685]"
91902,"yes","A","Risk3","no","(17.6,23.8]","(266,384]","(689,734]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
13327,"no","A","Risk1","no","(23.8,40]","(266,384]","(734,850]","[1e+03,1e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
201898,"yes","C","Risk2","no","(12,17.6]","(384,579]","(624,689]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","(685,705]"
18558,"no","D","Risk2","no","(23.8,40]","(266,384]","(689,734]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
190273,"no","E","Risk3","no","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(670,685]"
15728,"yes","B","Risk1","no","(12,17.6]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","[660,670]"
191729,"no","D","Risk1","no","(23.8,40]","(384,579]","(624,689]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","(685,705]"
64738,"no","B","Risk2","yes","(23.8,40]","[23.4,266]","[0,624]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","[660,670]"
148244,"yes","D","Risk3","no","[0,12]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","(9e+04,7.5e+06]","[660,670]"
15757,"no","C","Risk2","no","[0,12]","(384,579]","(734,850]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
233819,"no","D","Risk1","no","(12,17.6]","(266,384]","(624,689]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","(685,705]"
160098,"no","A","Risk2","yes","(17.6,23.8]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
187384,"yes","F","Risk2","yes","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
195682,"no","E","Risk2","no","(23.8,40]","(266,384]","[0,624]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
49329,"no","A","Risk2","no","(12,17.6]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(685,705]"
41648,"yes","B","Risk2","no","(17.6,23.8]","(266,384]","(689,734]","[1e+03,1e+04]","[3,120]","(6.5e+04,9e+04]","[660,670]"
165733,"no","B","Risk1","no","(17.6,23.8]","[23.4,266]","(734,850]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
5836,"no","C","Risk2","no","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(685,705]"
61288,"yes","A","Risk1","no","[0,12]","(266,384]","(734,850]","[1e+03,1e+04]","(120,168]","(9e+04,7.5e+06]","(705,845]"
161682,"no","C","Risk1","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(705,845]"
65078,"yes","C","Risk2","no","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","(234,842]","(6.5e+04,9e+04]","[660,670]"
165531,"no","E","Risk1","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(685,705]"
190142,"no","D","Risk1","no","(17.6,23.8]","(384,579]","(734,850]","(1e+04,1.76e+04]","[3,120]","(6.5e+04,9e+04]","(685,705]"
130744,"no","B","Risk2","no","[0,12]","[23.4,266]","(734,850]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","(670,685]"
105647,"no","D","Risk2","yes","[0,12]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(670,685]"
175464,"yes","B","Risk2","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
81683,"yes","B","Risk1","no","[0,12]","(266,384]","(624,689]","(1e+04,1.76e+04]","(120,168]","(6.5e+04,9e+04]","[660,670]"
28628,"no","D","Risk1","no","[0,12]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","[660,670]"
213980,"no","C","Risk3","no","(12,17.6]","(384,579]","(624,689]","(1e+04,1.76e+04]","(168,234]","(9e+04,7.5e+06]","[660,670]"
216344,"no","A","Risk3","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
98482,"no","B","Risk3","no","(17.6,23.8]","(266,384]","(689,734]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","[660,670]"
118731,"no","B","Risk1","no","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(685,705]"
203404,"no","A","Risk2","no","(12,17.6]","(266,384]","(734,850]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
137699,"no","F","Risk2","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","(670,685]"
116098,"no","C","Risk1","no","(23.8,40]","(266,384]","(734,850]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
179598,"no","B","Risk1","yes","[0,12]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
200151,"no","C","Risk1","no","[0,12]","(266,384]","(624,689]","[1e+03,1e+04]","(120,168]","(9e+04,7.5e+06]","(670,685]"
68140,"no","A","Risk2","no","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(685,705]"
148510,"yes","B","Risk3","no","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
164796,"no","C","Risk3","no","(17.6,23.8]","(384,579]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","[3e+03,4.54e+04]","(705,845]"
169619,"no","A","Risk2","yes","(23.8,40]","(384,579]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
2115,"no","C","Risk3","no","(12,17.6]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
64739,"no","B","Risk3","no","(17.6,23.8]","(266,384]","[0,624]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","[660,670]"
200102,"no","C","Risk2","yes","(12,17.6]","(266,384]","[0,624]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(685,705]"
160283,"no","B","Risk3","no","[0,12]","(384,579]","(624,689]","(1e+04,1.76e+04]","(234,842]","(6.5e+04,9e+04]","(685,705]"
205046,"no","C","Risk2","yes","[0,12]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
217277,"no","E","Risk2","no","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","(685,705]"
22326,"no","A","Risk3","no","[0,12]","(266,384]","(734,850]","(1e+04,1.76e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
91938,"no","C","Risk1","yes","(23.8,40]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
30647,"no","C","Risk1","no","(12,17.6]","(266,384]","(689,734]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","(685,705]"
156880,"no","B","Risk2","no","(17.6,23.8]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
40006,"no","A","Risk2","no","(12,17.6]","[23.4,266]","(734,850]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","[660,670]"
185649,"no","B","Risk2","no","(12,17.6]","[23.4,266]","(689,734]","[1e+03,1e+04]","(120,168]","(9e+04,7.5e+06]","(670,685]"
25188,"no","A","Risk1","no","(23.8,40]","(266,384]","(689,734]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","(685,705]"
9482,"no","D","Risk2","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","(6.5e+04,9e+04]","(670,685]"
228105,"no","G","Risk3","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(670,685]"
96352,"no","A","Risk2","no","[0,12]","(384,579]","(689,734]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","(685,705]"
75261,"no","B","Risk2","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
162405,"no","C","Risk1","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(705,845]"
197390,"yes","E","Risk2","yes","(12,17.6]","(266,384]","[0,624]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(685,705]"
56443,"no","C","Risk3","no","[0,12]","(384,579]","(734,850]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
93119,"no","A","Risk1","no","(12,17.6]","(384,579]","(689,734]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
224542,"yes","C","Risk2","no","(23.8,40]","(266,384]","(734,850]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","(705,845]"
69133,"yes","E","Risk3","no","(23.8,40]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(670,685]"
111973,"yes","B","Risk2","no","[0,12]","(266,384]","(689,734]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
186126,"yes","F","Risk2","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
146033,"no","D","Risk2","no","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
103399,"yes","C","Risk1","no","(23.8,40]","(266,384]","(689,734]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(685,705]"
230392,"yes","D","Risk2","no","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","[660,670]"
221474,"no","E","Risk3","yes","(17.6,23.8]","(266,384]","(624,689]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","[660,670]"
120028,"yes","C","Risk1","no","(23.8,40]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
88462,"no","B","Risk1","no","[0,12]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(685,705]"
7657,"yes","C","Risk1","yes","[0,12]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","[660,670]"
5593,"no","C","Risk1","no","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","(685,705]"
219635,"yes","B","Risk2","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
85336,"yes","A","Risk2","no","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(685,705]"
2008,"yes","A","Risk1","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
26235,"no","B","Risk3","no","(17.6,23.8]","(384,579]","[0,624]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(705,845]"
190132,"no","E","Risk2","no","(12,17.6]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","[3,120]","(6.5e+04,9e+04]","(705,845]"
34930,"yes","C","Risk1","no","(12,17.6]","[23.4,266]","[0,624]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
141330,"no","B","Risk2","yes","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","[660,670]"
203486,"yes","C","Risk2","no","(23.8,40]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","(685,705]"
96547,"no","C","Risk2","no","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
